y,hand1-x0,hand1-x1,hand1-x2,hand1-x3,hand1-x4,hand1-x5,hand1-x6,hand1-x7,hand1-x8,hand1-x9,hand1-x10,hand1-x11,hand1-x12,hand1-x13,hand1-x14,hand1-x15,hand1-x16,hand1-x17,hand1-x18,hand1-x19,hand1-x20,hand1-y0,hand1-y1,hand1-y2,hand1-y3,hand1-y4,hand1-y5,hand1-y6,hand1-y7,hand1-y8,hand1-y9,hand1-y10,hand1-y11,hand1-y12,hand1-y13,hand1-y14,hand1-y15,hand1-y16,hand1-y17,hand1-y18,hand1-y19,hand1-y20,hand2-x0,hand2-x1,hand2-x2,hand2-x3,hand2-x4,hand2-x5,hand2-x6,hand2-x7,hand2-x8,hand2-x9,hand2-x10,hand2-x11,hand2-x12,hand2-x13,hand2-x14,hand2-x15,hand2-x16,hand2-x17,hand2-x18,hand2-x19,hand2-x20,hand2-y0,hand2-y1,hand2-y2,hand2-y3,hand2-y4,hand2-y5,hand2-y6,hand2-y7,hand2-y8,hand2-y9,hand2-y10,hand2-y11,hand2-y12,hand2-y13,hand2-y14,hand2-y15,hand2-y16,hand2-y17,hand2-y18,hand2-y19,hand2-y20,handdistance-0,handdistance-1,handdistance-2,handdistance-3,handdistance-4,handdistance-5,handdistance-6,handdistance-7,handdistance-8,handdistance-9,handdistance-10,handdistance-11,handdistance-12,handdistance-13,handdistance-14,handdistance-15,handdistance-16,handdistance-17,handdistance-18,handdistance-19,handdistance-20
Rabbit,0,0.041461393,0.079194531,0.10583885,0.12724553,0.101720735,0.153145328,0.179675415,0.194394514,0.107571051,0.159580156,0.175436243,0.184553638,0.111297444,0.168885186,0.193293527,0.214308843,0.114119574,0.164773419,0.193101004,0.219101861,0,-0.030963659,-0.043344736,-0.028042912,-0.006012559,-0.064923882,-0.035608649,-0.012242556,0.005842268,-0.055883288,-0.028411627,-0.00141573,0.015602052,-0.03546083,-0.030207932,-0.014927983,-0.008798003,-0.00304985,-0.013143837,-0.020334184,-0.028656185,0,-0.032423347,-0.08245486,-0.128307849,-0.156101823,-0.153125614,-0.246523142,-0.304672971,-0.348730981,-0.160143763,-0.203261673,-0.173237026,-0.138347119,-0.155942798,-0.180630207,-0.153896481,-0.122852772,-0.147332489,-0.166403949,-0.138661593,-0.112983733,0,-0.09163326,-0.167106628,-0.204021931,-0.217956245,-0.111709952,-0.101412177,-0.09741205,-0.095926881,-0.039956689,-0.016482294,-0.012315512,-0.019877911,0.030034721,0.043887496,0.047795117,0.041170776,0.094629824,0.098487496,0.097462595,0.091816127,0,0.095602068,0.203586669,0.292904919,0.353844385,0.25910538,0.405049368,0.491779628,0.552577835,0.268188139,0.36303788,0.348843595,0.324844158,0.275149075,0.357283001,0.352810273,0.340844296,0.279103029,0.349485342,0.352054686,0.353262537
Rabbit,0,0.039419375,0.079506882,0.103270732,0.124105819,0.105406977,0.149727263,0.176137604,0.195122756,0.10871879,0.153870471,0.179193594,0.198889472,0.110100664,0.157600351,0.182991602,0.205616958,0.111619316,0.151578821,0.177248217,0.20154307,0,-0.023793578,-0.03388226,-0.028206766,-0.021265209,-0.062286258,-0.054691255,-0.050207317,-0.047994256,-0.056446075,-0.053847849,-0.05086869,-0.049462438,-0.041819751,-0.050254762,-0.052727044,-0.05836457,-0.016746938,-0.032697856,-0.044836104,-0.055218816,0,-0.037338406,-0.088442117,-0.12978074,-0.15559046,-0.168640375,-0.257537872,-0.311957926,-0.352708966,-0.178160191,-0.198770434,-0.168983713,-0.137035847,-0.16989097,-0.174509436,-0.148794636,-0.119202673,-0.15669544,-0.160762757,-0.135147005,-0.111295551,0,-0.09734112,-0.167543948,-0.219967484,-0.266849935,-0.098288178,-0.084593058,-0.078481674,-0.074225903,-0.025648534,-0.007448733,-0.005192578,-0.011426687,0.04328841,0.048612475,0.050467312,0.044767678,0.104114532,0.105936646,0.101638854,0.093098402,0,0.106306152,0.21464462,0.301803184,0.372212125,0.276402043,0.408361369,0.488913781,0.548459383,0.288527361,0.355680314,0.351160567,0.338071794,0.292640931,0.346513551,0.34746393,0.34079914,0.294279295,0.341726187,0.345029982,0.346216695
Rabbit,0,0.033322513,0.081405431,0.118414253,0.140912324,0.11476478,0.155175716,0.147585511,0.132856011,0.129012913,0.173872888,0.169258624,0.159340173,0.139462709,0.201545447,0.220622808,0.233863324,0.147942722,0.209588617,0.247158259,0.281350225,0,-0.045763373,-0.061809182,-0.045345783,-0.021126747,-0.103265107,-0.051201999,-0.018219411,-0.009694934,-0.08138901,-0.030672073,0.001393259,0.011233568,-0.04404521,-0.008341432,0.021767139,0.03537631,0.000579119,0.013847947,0.023872852,0.029344916,0,-0.047064602,-0.103916824,-0.146882355,-0.175864637,-0.149249196,-0.225236773,-0.272098958,-0.308989316,-0.137078762,-0.201461077,-0.177890211,-0.148672581,-0.118665338,-0.170578092,-0.152561247,-0.128207207,-0.100078106,-0.148691148,-0.132849991,-0.111362636,0,-0.063325346,-0.106649399,-0.149958372,-0.191067755,-0.052035034,-0.023050129,-0.008428276,0.006168783,0.007981062,0.046938121,0.037436545,0.023478031,0.065545261,0.091391504,0.081072569,0.069700122,0.11888963,0.135535896,0.123618543,0.11505419,0,0.082283116,0.190669828,0.285177285,0.359482391,0.268938468,0.381452736,0.419798667,0.442130016,0.280698751,0.383273959,0.349014946,0.308256035,0.280428529,0.385256521,0.377867004,0.363693818,0.274793937,0.378381219,0.392880991,0.401957051
Rabbit,0,0.055500448,0.098909408,0.127308607,0.146063328,0.139255553,0.187054902,0.185537338,0.179582953,0.152524918,0.199581087,0.201983809,0.202349484,0.157698095,0.227818549,0.260921299,0.291184187,0.158748388,0.223769188,0.261058033,0.297999978,0,-0.043249369,-0.060105205,-0.049611986,-0.025392473,-0.089254439,-0.016997278,0.022930145,0.039910138,-0.068832636,0.00265491,0.041644514,0.061469316,-0.033712864,0.010964572,0.040187061,0.053589225,0.010285258,0.019830763,0.030121684,0.033738375,0,-0.047374308,-0.109397888,-0.154022455,-0.181577384,-0.137125909,-0.217074394,-0.263783693,-0.300679982,-0.125578105,-0.195112705,-0.176808238,-0.148249507,-0.110065877,-0.167906463,-0.150699794,-0.12460649,-0.095681667,-0.14541471,-0.128591597,-0.105809152,0,-0.061235964,-0.092848897,-0.123809814,-0.153276384,-0.05199039,-0.020729601,-0.004048765,0.012923896,0.008706629,0.039437711,0.024689972,0.010600269,0.06476438,0.080311775,0.065523684,0.055645049,0.115638018,0.1194278,0.104052842,0.097220123,0,0.104435305,0.210865073,0.290951,0.35171399,0.278882273,0.404146531,0.45013026,0.481020524,0.288710286,0.396404041,0.379171296,0.354270112,0.285298637,0.401755298,0.412400133,0.415795759,0.275379478,0.382382427,0.396601374,0.408768573
Rabbit,0,0.058089703,0.107515097,0.136224478,0.158865005,0.148066223,0.201511264,0.221125305,0.235200703,0.158537686,0.213059008,0.229774535,0.240542591,0.16358465,0.235316873,0.273628473,0.309486985,0.166282564,0.231426656,0.269542158,0.305137336,0,-0.032630503,-0.04395467,-0.030966878,-0.005300283,-0.077957392,-0.020536065,0.017123163,0.0399248,-0.06180048,-0.011510909,0.025973082,0.048883438,-0.031388998,-0.003030539,0.022298992,0.034356117,0.01156354,0.015763223,0.023455441,0.025545239,0,-0.047244251,-0.112008989,-0.158469111,-0.188669443,-0.130591035,-0.214636475,-0.263807952,-0.302009016,-0.116350353,-0.194418609,-0.174276024,-0.143025756,-0.098656356,-0.166653633,-0.147628784,-0.119696081,-0.082282126,-0.145647168,-0.129832268,-0.105365157,0,-0.062341154,-0.099454522,-0.124157012,-0.144933641,-0.055289745,-0.026686013,-0.016192734,-0.005302966,0.00690949,0.040540993,0.021235049,0.004593074,0.064383328,0.086116672,0.067066014,0.05522114,0.11660558,0.12717551,0.108482182,0.100104809,0,0.109443888,0.226431132,0.309077195,0.374536603,0.279577698,0.416193179,0.486076345,0.539110224,0.283345185,0.410788765,0.404078338,0.386116968,0.279182169,0.411737189,0.423629276,0.42968995,0.269848542,0.393188716,0.408325212,0.417218679
Rabbit,0,0.052705169,0.101036698,0.131646872,0.157657623,0.138390541,0.187716186,0.196331203,0.201686084,0.144215167,0.193629086,0.204201937,0.20963639,0.145918787,0.216777563,0.254835904,0.288084567,0.148529232,0.216158986,0.255273938,0.290718853,0,-0.028433084,-0.040700734,-0.039348662,-0.031143129,-0.059764326,-0.005586207,0.033967733,0.057657897,-0.049850523,0.007701278,0.043954313,0.063289583,-0.025812566,0.004740417,0.023788095,0.032906115,0.010141015,0.011312544,0.012740493,0.011229634,0,-0.042634964,-0.113506079,-0.172222078,-0.212403774,-0.104005456,-0.190047055,-0.237819284,-0.274472028,-0.087352514,-0.189517915,-0.168884933,-0.134399891,-0.073349655,-0.164979875,-0.143793225,-0.112763643,-0.062471449,-0.142297208,-0.126392424,-0.099500835,0,-0.056276619,-0.092923641,-0.078010738,-0.048090994,-0.08086586,-0.067893028,-0.068026304,-0.068447113,-0.019500434,0.024664938,0.017451704,0.003391504,0.038525343,0.073689938,0.059086859,0.045389652,0.093473434,0.11546123,0.099156857,0.088517487,0,0.099322723,0.220807235,0.306318616,0.370449279,0.24331275,0.382867087,0.445970211,0.492573874,0.233548108,0.383522347,0.374027005,0.349211601,0.228512616,0.387933987,0.400188937,0.401042549,0.226860264,0.373279777,0.391327229,0.397799972
Rabbit,0,0.046972156,0.093532175,0.122756511,0.141656816,0.126309991,0.157563806,0.145317793,0.133144379,0.134377539,0.167595744,0.149811208,0.135429025,0.139411926,0.194607079,0.200140774,0.206647933,0.145083487,0.208002329,0.246787846,0.282908738,0,-0.02882427,-0.041038573,-0.031671524,-0.017635584,-0.070271194,-0.00739032,0.022006333,0.027362883,-0.05550915,0.012336969,0.042725503,0.045005918,-0.024980485,0.027079821,0.060674906,0.071577966,0.014105976,0.01541537,0.018050134,0.018791378,0,-0.043780267,-0.11600697,-0.176370233,-0.212745488,-0.100804687,-0.187575907,-0.236065745,-0.273244202,-0.086822331,-0.189657778,-0.167496085,-0.131983936,-0.074375629,-0.167628646,-0.145885885,-0.114375174,-0.063957691,-0.14306885,-0.126737058,-0.100700498,0,-0.060940921,-0.095311999,-0.077233255,-0.038683832,-0.089149952,-0.083156168,-0.088424206,-0.092993736,-0.026993513,0.012391269,0.010564029,-0.000130475,0.033137798,0.066341221,0.054774642,0.042218447,0.089540899,0.110245168,0.09584111,0.085160196,0,0.09626776,0.216453825,0.302576735,0.35502679,0.227897969,0.353358012,0.397049502,0.423836519,0.223030321,0.357253526,0.318933032,0.271195474,0.221546505,0.364357212,0.346076959,0.322362864,0.222235555,0.363653218,0.381539369,0.389308188
Rabbit,0,0.055404216,0.105487883,0.134591937,0.151626021,0.138926357,0.175870329,0.162051111,0.150282651,0.14039591,0.181247324,0.160057217,0.144471258,0.13951239,0.202383786,0.204405576,0.207282454,0.141098291,0.206413895,0.2470074,0.284823626,0,-0.014388919,-0.024778605,-0.009823918,0.002780318,-0.061965466,0.005421698,0.033481002,0.036141932,-0.054526389,0.019823968,0.05223316,0.054598331,-0.029906034,0.02778846,0.060790241,0.070399582,0.004124463,0.011409104,0.016499996,0.019769967,0,-0.038046479,-0.098450243,-0.137579679,-0.155048788,-0.105516374,-0.198184013,-0.251903087,-0.2936607,-0.094296813,-0.201733649,-0.179780871,-0.14323175,-0.082348168,-0.179204732,-0.15759325,-0.124257743,-0.071527898,-0.153877676,-0.137466431,-0.110102713,0,-0.077685773,-0.138682842,-0.17678076,-0.205889523,-0.115287542,-0.095554769,-0.090146184,-0.083042383,-0.045934141,-0.00350982,-0.008254588,-0.021030962,0.021601915,0.052270532,0.042697132,0.031268775,0.083721876,0.099299729,0.087789416,0.077323437,0,0.112869501,0.233591384,0.319299195,0.370934685,0.250190912,0.387444058,0.432020554,0.459663573,0.234849954,0.38369114,0.345179219,0.297477412,0.227761226,0.382373076,0.362450701,0.333841463,0.227036659,0.370856816,0.391027247,0.399098002
Rabbit,0,0.061597556,0.110131502,0.132943571,0.149279505,0.148157626,0.192065239,0.191176116,0.188532829,0.150425524,0.197690427,0.197419226,0.196423888,0.14949578,0.21974653,0.244575143,0.268190801,0.150832087,0.216042817,0.255317509,0.292855799,0,-0.006305039,-0.01757592,-0.009137452,0.002763867,-0.053435147,0.017284632,0.050845504,0.063495278,-0.045187473,0.025259018,0.05763942,0.067837954,-0.021046996,0.026144862,0.052816808,0.06338954,0.012974501,0.022441864,0.029574931,0.033447862,0,-0.039869547,-0.095741034,-0.119988203,-0.126365721,-0.106614351,-0.201089442,-0.25388664,-0.296470344,-0.095643699,-0.2026999,-0.17874074,-0.141293883,-0.082260013,-0.179264963,-0.157569587,-0.123928964,-0.070625424,-0.154486477,-0.140294731,-0.114129364,0,-0.077388167,-0.144685507,-0.204150975,-0.259003818,-0.110032201,-0.094249964,-0.090146482,-0.082293391,-0.041086853,-0.004304349,-0.01682198,-0.029426992,0.024339378,0.05085206,0.034170389,0.024565697,0.082859218,0.096678615,0.079340637,0.070012391,0,0.123888595,0.241951128,0.319381835,0.380134992,0.260982733,0.408669266,0.466861433,0.506440929,0.246103388,0.401480269,0.38345902,0.351445249,0.236158147,0.399775708,0.402576791,0.394037056,0.232222529,0.377892912,0.398730071,0.408624385
Rabbit,0,0.06036672,0.10801062,0.131424516,0.145903796,0.136638045,0.174234957,0.167724818,0.160384804,0.142609417,0.186356753,0.174119264,0.162706047,0.145987302,0.213314861,0.228340477,0.242592424,0.150096864,0.215772122,0.255012542,0.292965323,0,-0.026324153,-0.032569349,-0.011960626,0.013457,-0.065088451,0.004837692,0.03373313,0.03934598,-0.051698267,0.019395173,0.052201927,0.058585703,-0.021898985,0.029392719,0.061622024,0.072848141,0.017027855,0.029067576,0.036430597,0.03815794,0,-0.041279912,-0.103140295,-0.140524507,-0.159402966,-0.108347178,-0.202737808,-0.255766034,-0.297785938,-0.09649992,-0.202323258,-0.180255681,-0.144803941,-0.08315289,-0.180542737,-0.159163296,-0.124955654,-0.071213841,-0.154693365,-0.139413297,-0.111627102,0,-0.07436651,-0.13002485,-0.168094993,-0.203718603,-0.108395815,-0.092074513,-0.088987231,-0.08296591,-0.040066004,0.000444472,-0.005881786,-0.01823777,0.026203573,0.057128131,0.044826746,0.033318937,0.085892498,0.103201568,0.089369237,0.078652143,0,0.112428225,0.232555979,0.313582863,0.374669804,0.248783615,0.389230575,0.440913584,0.474215802,0.239392115,0.389141722,0.359103494,0.316960942,0.234134756,0.394832953,0.387867575,0.369667618,0.231777409,0.377810172,0.397962614,0.406613835
Rabbit,0,0.059400022,0.107497752,0.130174339,0.145676017,0.141691148,0.174665868,0.162145555,0.150710285,0.143643558,0.182494462,0.167032957,0.155198991,0.144789636,0.209207058,0.222078741,0.235162139,0.148750365,0.212415159,0.250888944,0.287526071,0,-0.009515285,-0.019933462,-0.009536266,0.004701436,-0.060090125,0.013044775,0.041288495,0.046489537,-0.052260399,0.026344121,0.055770457,0.058405519,-0.027158737,0.02960366,0.053735971,0.05746305,0.007135689,0.019489288,0.025075138,0.02583468,0,-0.038280964,-0.102255821,-0.142390132,-0.160549641,-0.106066704,-0.198667526,-0.25092113,-0.291609645,-0.093880773,-0.198814213,-0.176935852,-0.141281962,-0.080874979,-0.176658094,-0.155762672,-0.122875452,-0.069780886,-0.152557433,-0.138420165,-0.112143159,0,-0.075761557,-0.133812726,-0.171800971,-0.206316054,-0.112486839,-0.095873177,-0.092537165,-0.086985111,-0.044164717,-0.001740456,-0.00636071,-0.018958807,0.021919549,0.051930904,0.04179275,0.030674517,0.082268476,0.098708928,0.085821092,0.073960781,0,0.118026029,0.238673518,0.317208488,0.371890487,0.253237772,0.388897086,0.434204322,0.462019915,0.237662256,0.382341534,0.349535153,0.306408542,0.230939812,0.386510571,0.378030123,0.359038357,0.231086225,0.373471209,0.394019863,0.40255635
Rabbit,0,0.06603393,0.115520388,0.137909144,0.154180378,0.149825186,0.192714065,0.186253279,0.179909199,0.150327474,0.200385481,0.196679443,0.192421526,0.148285061,0.224535972,0.251580447,0.276980251,0.149133772,0.215608746,0.253342539,0.289552838,0,-0.005385935,-0.016492486,-0.006191671,0.004965782,-0.058399558,0.015791655,0.047225714,0.057610571,-0.051582575,0.022315085,0.055495024,0.06558162,-0.028325379,0.020137489,0.043827593,0.05064863,0.006390154,0.018218338,0.024727702,0.026180983,0,-0.042375267,-0.109455824,-0.150880694,-0.169639885,-0.118143141,-0.213022232,-0.266411424,-0.308965772,-0.105281234,-0.208564818,-0.18514061,-0.149865508,-0.089699149,-0.183511317,-0.161250114,-0.128139913,-0.075140119,-0.157213748,-0.14082092,-0.113224924,0,-0.077706933,-0.13390559,-0.173763633,-0.207811594,-0.108181953,-0.093710661,-0.091591179,-0.086567163,-0.041083753,0.003327668,-0.003325343,-0.017189801,0.025126338,0.05874449,0.045827687,0.033360124,0.085720301,0.10490346,0.090759575,0.079311371,0,0.130318381,0.253771812,0.333886108,0.387470998,0.272553318,0.420253138,0.473471713,0.509692022,0.25582423,0.409390851,0.386324201,0.352152696,0.243913039,0.409869602,0.412835406,0.40548889,0.237890836,0.382767451,0.399656154,0.406266862
Rabbit,0,0.061231732,0.111658633,0.133681476,0.150749147,0.149325311,0.189407647,0.1856938,0.182160735,0.152475893,0.199455619,0.198329926,0.197688162,0.150585532,0.224891841,0.256077051,0.286761224,0.15048337,0.21290642,0.249180973,0.284480512,0,-0.01247561,-0.012944698,0.007225335,0.025622129,-0.044777513,0.021799624,0.054921865,0.071444094,-0.038532794,0.029637277,0.064320624,0.077826023,-0.018094599,0.025676847,0.050539553,0.06030196,0.013857305,0.023568869,0.030022979,0.032415807,0,-0.039328694,-0.101918221,-0.136460721,-0.152207673,-0.110960722,-0.208350182,-0.264296472,-0.308921218,-0.099643767,-0.208281338,-0.18190366,-0.143478632,-0.086089194,-0.183929801,-0.160145819,-0.125084102,-0.073553443,-0.15883255,-0.142178953,-0.113189101,0,-0.078411222,-0.148095369,-0.205674767,-0.257108629,-0.11496222,-0.101153672,-0.09930861,-0.09341538,-0.044587433,-0.006619215,-0.014741063,-0.026697636,0.023555696,0.052701831,0.038962305,0.028596997,0.085629463,0.097632349,0.08414644,0.076579392,0,0.120249342,0.252746466,0.34395241,0.414390536,0.269582478,0.416327759,0.475687171,0.51801557,0.252192351,0.40934577,0.388366232,0.356819249,0.240311617,0.409713906,0.41638385,0.41306389,0.235252494,0.379045197,0.395084725,0.400114413
Rabbit,0,0.071833402,0.127834916,0.157049179,0.182319343,0.164252996,0.226561069,0.264345348,0.293894053,0.16367197,0.22572875,0.247216046,0.264484644,0.158872664,0.236848414,0.278080106,0.318398416,0.155241787,0.224953771,0.26782006,0.309252024,0,0.007923305,0.004586935,0.017968237,0.032132447,-0.031832278,0.024493635,0.053309441,0.070995271,-0.031399608,0.032489419,0.066112041,0.084396422,-0.016290963,0.017770946,0.039475799,0.050521672,0.01234901,0.017865479,0.021400511,0.023546934,0,-0.04347235,-0.105033755,-0.135781944,-0.145510316,-0.114736438,-0.213489592,-0.272517025,-0.319743276,-0.103950262,-0.211895347,-0.184367061,-0.147304475,-0.090757728,-0.189573228,-0.164682448,-0.129121661,-0.078778148,-0.164874196,-0.146863401,-0.116788447,0,-0.080323815,-0.158424795,-0.224176109,-0.289028287,-0.123051465,-0.113002896,-0.110669315,-0.105025768,-0.054973841,-0.011909246,-0.014716148,-0.026838541,0.013308704,0.047971547,0.040425956,0.029499233,0.077280819,0.093093932,0.082452595,0.0720433,0,0.145199761,0.284254538,0.379978882,0.458929736,0.293523499,0.461031323,0.561346809,0.638384036,0.268658526,0.43987054,0.43908675,0.426548351,0.251379141,0.427489758,0.442763573,0.448013574,0.24286101,0.397020357,0.419153588,0.428791768
Rabbit,0,0.064224392,0.121725112,0.149107516,0.174315512,0.15684402,0.216464996,0.253117263,0.284375608,0.156190157,0.214624703,0.239895284,0.263085186,0.152654946,0.228908718,0.272648871,0.31481725,0.15083468,0.213654637,0.253558397,0.290004432,0,0.003558218,0.00216651,0.012746572,0.018824279,-0.033657134,0.00657618,0.024698853,0.034911335,-0.029518425,0.023586094,0.052061081,0.065844655,-0.01304841,0.011349797,0.023975551,0.026912212,0.016082644,0.015076399,0.01729393,0.017003357,0,-0.044474483,-0.109738827,-0.14685446,-0.159105122,-0.130532384,-0.228753924,-0.284664392,-0.330228031,-0.122484684,-0.215629041,-0.186620951,-0.150453031,-0.108616531,-0.193454683,-0.165574789,-0.130898178,-0.093552053,-0.167596102,-0.147298694,-0.118861079,0,-0.080030918,-0.155504644,-0.218659401,-0.279533297,-0.118881345,-0.104800045,-0.10260272,-0.097874999,-0.053046286,-0.006927013,-0.007103145,-0.016951263,0.01256907,0.053379357,0.047225595,0.03614068,0.074550092,0.099444628,0.090849757,0.079924643,0,0.137122533,0.280063828,0.375688988,0.44742213,0.299747166,0.458938505,0.552643466,0.628784417,0.279666278,0.431334365,0.430600168,0.421745209,0.262524361,0.424449439,0.438839994,0.445810954,0.251283341,0.39047423,0.407549834,0.413678734
Rabbit,0,-0.046466321,-0.083747864,-0.107511252,-0.128230244,-0.103532434,-0.146300584,-0.178142548,-0.206060335,-0.102960527,-0.1504713,-0.186002791,-0.217814907,-0.096907735,-0.144247085,-0.178287178,-0.206997961,-0.088147312,-0.124777675,-0.151593894,-0.175111502,0,-0.030020595,-0.035859048,-0.036051035,-0.034840107,0.009039998,0.014185846,0.019511163,0.020142972,0.012356341,0.017727733,0.022235334,0.022516727,0.013258874,0.017801523,0.019307375,0.019423902,0.010017693,0.015197396,0.01982981,0.023053408,0,0.040925801,0.09782961,0.131952077,0.14707917,0.161966681,0.244394839,0.294379741,0.332895666,0.164496452,0.219566107,0.190213323,0.159752965,0.155756354,0.198366702,0.172200799,0.145016819,0.142455399,0.174566567,0.149808973,0.126679778,0,-0.085323513,-0.153672636,-0.220272243,-0.281828046,-0.14156878,-0.138170481,-0.1427508,-0.149362564,-0.087567747,-0.038563251,-0.030750692,-0.041275799,-0.023533165,0.00878191,0.014787614,0.007197142,0.037251234,0.052136719,0.053851545,0.049157739,0,0.10342048,0.216449579,0.302126033,0.369862563,0.305242173,0.419351122,0.499606103,0.564982919,0.285513675,0.374294479,0.37992905,0.382919032,0.2553288,0.342732491,0.350517119,0.352227056,0.232205246,0.301614802,0.303316941,0.302918162
Rabbit,0,-0.043784857,-0.090209663,-0.120773911,-0.135641307,-0.120519549,-0.175689757,-0.211390764,-0.240900487,-0.124321133,-0.154968351,-0.15033704,-0.144362509,-0.121448338,-0.168512702,-0.19918412,-0.224140733,-0.117453605,-0.17035535,-0.206821382,-0.239471912,0,-0.028507352,-0.024765253,-0.004529536,0.02434659,-0.056841671,0.001521528,0.036682487,0.056895912,-0.036493599,0.037987292,0.067379534,0.076298475,-0.002381086,0.05361706,0.079570055,0.088760138,0.037941337,0.052633762,0.056410849,0.054030538,0,0.039178476,0.094991222,0.144834146,0.177288905,0.161861792,0.250479475,0.302968666,0.342536137,0.16752024,0.222720906,0.197215632,0.163193718,0.157224789,0.194144383,0.172900721,0.143228874,0.142903104,0.162894592,0.142816111,0.119570747,0,-0.094018102,-0.149938226,-0.199500144,-0.243686795,-0.125927687,-0.116773725,-0.115710258,-0.117192328,-0.057561815,-0.042335272,-0.047516227,-0.053827286,0.008217692,0.007154286,0.005716503,0.003408313,0.063801765,0.051762164,0.048063874,0.047864974,0,0.105709852,0.223534429,0.329486233,0.41202817,0.290709648,0.442282693,0.536459851,0.608855491,0.292600849,0.386135843,0.366051766,0.333951413,0.278874606,0.365621322,0.37934348,0.377154295,0.261637875,0.333251081,0.349737114,0.359095594
Rabbit,0,-0.050400019,-0.113840282,-0.157068819,-0.185844958,-0.129032791,-0.177398443,-0.204138607,-0.227007985,-0.121107459,-0.170865059,-0.203603148,-0.231178969,-0.112355828,-0.163031518,-0.196655154,-0.225431681,-0.10427767,-0.149135023,-0.176233053,-0.200324118,0,0.015956104,0.026636362,0.046609282,0.062361836,-0.071760535,-0.002322972,0.035368741,0.058245838,-0.061892033,0.003447652,0.039461851,0.066515982,-0.035902679,0.020217478,0.049400032,0.068475902,-0.000932753,0.03593725,0.055263519,0.066560328,0,0.027951181,0.081625611,0.136889994,0.176403344,0.157782078,0.232098758,0.281544626,0.318177581,0.167549551,0.166855693,0.141241461,0.118202418,0.155107737,0.146656096,0.124939233,0.103012413,0.137556374,0.127516896,0.109258711,0.09311837,0,-0.095229089,-0.153565466,-0.193523049,-0.237462163,-0.107077479,-0.109978974,-0.108930647,-0.107929409,-0.039605498,-0.054486811,-0.061551273,-0.059301376,0.017324507,-0.008506954,-0.012430489,-0.011181891,0.062289119,0.040191889,0.034097314,0.033843577,0,0.136018593,0.265856379,0.37957255,0.470232137,0.288981064,0.42341206,0.506666079,0.569948694,0.289516077,0.342653919,0.359334741,0.37134534,0.272708438,0.311016899,0.327484295,0.337965807,0.249961417,0.276684633,0.286275315,0.295260697
Rabbit,0,-0.043932378,-0.093289614,-0.131641001,-0.153175294,-0.121942878,-0.167440861,-0.185843498,-0.201483727,-0.121619165,-0.17903477,-0.214276493,-0.242661446,-0.115938127,-0.174047112,-0.209099114,-0.236668646,-0.108885199,-0.159568906,-0.190167248,-0.21795553,0,-0.042890966,-0.056542754,-0.037566841,-0.00281167,-0.090054721,-0.026926875,0.009357929,0.029355824,-0.055943161,-0.006540835,0.021701157,0.0408988,-0.011335075,0.029925406,0.049944103,0.057706058,0.037791252,0.051878512,0.057137787,0.056969166,0,0.037092149,0.081966132,0.120908976,0.147322148,0.139615655,0.221354663,0.271331906,0.309891343,0.146164834,0.190539807,0.169663727,0.139985114,0.138524622,0.166134596,0.149612218,0.12370792,0.126406521,0.142784268,0.127153456,0.105917543,0,-0.081301332,-0.112005532,-0.113286555,-0.095293045,-0.114824653,-0.115935504,-0.115512729,-0.115874946,-0.048768878,-0.046404541,-0.051325381,-0.053737938,0.013117731,-0.00161618,-0.003420353,-0.003875613,0.064227283,0.043705821,0.038866878,0.037994444,0,0.089667889,0.183822458,0.263656909,0.314406612,0.262728787,0.398853979,0.473921967,0.531598005,0.267880086,0.371718284,0.390823448,0.394175726,0.255634955,0.341640844,0.362659048,0.36560029,0.236772163,0.302463608,0.317846277,0.324428432
Rabbit,0,-0.059060991,-0.112386942,-0.148510188,-0.175085634,-0.121918529,-0.178180397,-0.207991213,-0.23483339,-0.119694322,-0.180380553,-0.211399227,-0.24074614,-0.117258817,-0.183023721,-0.218146324,-0.251831919,-0.115630835,-0.166723549,-0.201745629,-0.234842062,0,0.029989511,0.025270075,0.02670151,0.031227946,-0.081646115,-0.021479368,0.006406993,0.018305957,-0.073812217,-0.021490097,0.007943541,0.026943356,-0.048883975,-0.015033454,0.005649656,0.013066083,-0.010254472,-0.004749775,-0.001677483,-0.004918694,0,0.034495443,0.083726823,0.127908558,0.158582032,0.133729309,0.220194399,0.271267354,0.311117649,0.136498123,0.202111185,0.173766136,0.143392146,0.13258478,0.190011859,0.162087828,0.133440912,0.124832332,0.171544909,0.145165771,0.119454235,0,-0.078833759,-0.131376326,-0.14549315,-0.139924526,-0.149832428,-0.162341058,-0.168480217,-0.177664876,-0.098589122,-0.04868418,-0.036164999,-0.046615183,-0.035380483,0.003651142,0.008416653,-0.002966225,0.025732219,0.048176527,0.049934626,0.041227698,0,0.143510663,0.250995426,0.32566597,0.37500304,0.26458494,0.422545256,0.510170864,0.580057845,0.25738777,0.38345723,0.387682758,0.391117734,0.250208248,0.373503224,0.38024422,0.385606262,0.243141064,0.342383913,0.35072971,0.357288896
